"Ensembl.Gene.ID" "Gene.Symbol" "Biotype" "Comparison" "logFC" "FDR"
"ENSG00000135452" "TSPAN31" "protein_coding" "Crohn vs Control" -0.0476066031830224 1
"ENSG00000151498" "ACAD8" "protein_coding" "Crohn vs Control" 0.0494828164543367 1
"ENSG00000155229" "MMS19" "protein_coding" "Crohn vs Control" -0.049826181135471 1
"ENSG00000108344" "PSMD3" "protein_coding" "Crohn vs Control" -0.0455144777845655 1
"ENSG00000182901" "RGS7" "protein_coding" "Crohn vs Control" 0.160436167810511 1
"ENSG00000288886" "ENSG00000288886" "lncRNA" "Crohn vs Control" -0.0958559368769967 1
"ENSG00000132698" "RAB25" "protein_coding" "Crohn vs Control" 0.0481637267512461 1
"ENSG00000072682" "P4HA2" "protein_coding" "Crohn vs Control" 0.0525120403431033 1
"ENSG00000261318" "DIS3L-AS1" "lncRNA" "Crohn vs Control" -0.161665093633574 1
"ENSG00000254226" "LINC01933" "lncRNA" "Crohn vs Control" 0.16919700596615 1
"ENSG00000124374" "PAIP2B" "protein_coding" "Crohn vs Control" 0.0841041047230923 1
"ENSG00000265354" "TIMM23" "protein_coding" "Crohn vs Control" -0.0479577484893476 1
"ENSG00000213760" "ATP6V1G2" "protein_coding" "Crohn vs Control" 0.0984408399518981 1
"ENSG00000164039" "BDH2" "protein_coding" "Crohn vs Control" 0.0758905039057821 1
"ENSG00000111530" "CAND1" "protein_coding" "Crohn vs Control" 0.0456393388430876 1
"ENSG00000203804" "ADAMTSL4-AS1" "lncRNA" "Crohn vs Control" -0.104313378811957 1
"ENSG00000167987" "VPS37C" "protein_coding" "Crohn vs Control" -0.0485702209900381 1
"ENSG00000158079" "PTPDC1" "protein_coding" "Crohn vs Control" -0.0623021477622661 1
"ENSG00000121858" "TNFSF10" "protein_coding" "Crohn vs Control" -0.0718710134018711 1
"ENSG00000212663" "ENSG00000212663" "lncRNA" "Crohn vs Control" 0.202285824199048 1
"ENSG00000281468" "ENSG00000281468" "lncRNA" "Crohn vs Control" 0.0979688729894888 1
"ENSG00000125414" "MYH2" "protein_coding" "Crohn vs Control" -0.284021810866128 1
"ENSG00000135341" "MAP3K7" "protein_coding" "Crohn vs Control" 0.0457459868797292 1
"ENSG00000180917" "CMTR2" "protein_coding" "Crohn vs Control" 0.0515771712128469 1
"ENSG00000020922" "MRE11" "protein_coding" "Crohn vs Control" -0.0538439301610853 1
"ENSG00000075218" "GTSE1" "protein_coding" "Crohn vs Control" -0.109408293715893 1
"ENSG00000248898" "ENSG00000248898" "lncRNA" "Crohn vs Control" -0.106788899896452 1
"ENSG00000115109" "EPB41L5" "protein_coding" "Crohn vs Control" -0.0586169710091162 1
"ENSG00000173467" "AGR3" "protein_coding" "Crohn vs Control" -0.0612495440726226 1
"ENSG00000125450" "NUP85" "protein_coding" "Crohn vs Control" 0.0510369897112771 1
"ENSG00000255062" "TIRAP-AS1" "lncRNA" "Crohn vs Control" 0.127654412336666 1
"ENSG00000153922" "CHD1" "protein_coding" "Crohn vs Control" -0.0488778999617822 1
"ENSG00000188368" "PRR19" "protein_coding" "Crohn vs Control" -0.105085734806028 1
"ENSG00000140307" "GTF2A2" "protein_coding" "Crohn vs Control" -0.0480327329154982 1
"ENSG00000237399" "PITRM1-AS1" "lncRNA" "Crohn vs Control" 0.0959203351255505 1
"ENSG00000198836" "OPA1" "protein_coding" "Crohn vs Control" -0.0494506359067057 1
"ENSG00000126249" "PDCD2L" "protein_coding" "Crohn vs Control" -0.0853584612297217 1
"ENSG00000005884" "ITGA3" "protein_coding" "Crohn vs Control" -0.0562930184028965 1
"ENSG00000120696" "KBTBD7" "protein_coding" "Crohn vs Control" -0.0608840026850884 1
"ENSG00000138315" "OIT3" "protein_coding" "Crohn vs Control" -0.105850351967184 1
"ENSG00000092140" "G2E3" "protein_coding" "Crohn vs Control" 0.0572040889520265 1
"ENSG00000182179" "UBA7" "protein_coding" "Crohn vs Control" -0.0470584906212543 1
"ENSG00000161980" "POLR3K" "protein_coding" "Crohn vs Control" 0.0653099551245001 1
"ENSG00000237440" "ZNF737" "protein_coding" "Crohn vs Control" -0.0604603808695417 1
"ENSG00000129158" "SERGEF" "protein_coding" "Crohn vs Control" -0.0689501848063014 1
"ENSG00000172171" "TEFM" "protein_coding" "Crohn vs Control" 0.0660051914712876 1
"ENSG00000244649" "LINC02086" "lncRNA" "Crohn vs Control" -0.0471514484491158 1
"ENSG00000267454" "ZNF582-DT" "lncRNA" "Crohn vs Control" -0.103997901520007 1
"ENSG00000152556" "PFKM" "protein_coding" "Crohn vs Control" 0.0704159543059585 1
"ENSG00000167785" "ZNF558" "protein_coding" "Crohn vs Control" 0.0539161398040209 1
"ENSG00000247556" "OIP5-AS1" "lncRNA" "Crohn vs Control" -0.0442594706055534 1
"ENSG00000091483" "FH" "protein_coding" "Crohn vs Control" -0.0523783710368458 1
"ENSG00000156709" "AIFM1" "protein_coding" "Crohn vs Control" -0.0520770564229089 1
"ENSG00000267796" "LIN37" "protein_coding" "Crohn vs Control" -0.0742235936624386 1
"ENSG00000135541" "AHI1" "protein_coding" "Crohn vs Control" 0.0610439991115005 1
"ENSG00000107263" "RAPGEF1" "protein_coding" "Crohn vs Control" -0.0487697701246178 1
"ENSG00000130032" "PRRG3" "protein_coding" "Crohn vs Control" 0.148278495847129 1
"ENSG00000181392" "SYNE4" "protein_coding" "Crohn vs Control" 0.0776149479914657 1
"ENSG00000228661" "STIM1-AS1" "lncRNA" "Crohn vs Control" -0.125425032014872 1
"ENSG00000177337" "DLGAP1-AS1" "lncRNA" "Crohn vs Control" 0.0695712952027845 1
"ENSG00000233246" "PHC2-AS1" "lncRNA" "Crohn vs Control" -0.155651658149932 1
"ENSG00000139746" "RBM26" "protein_coding" "Crohn vs Control" -0.0432572227039428 1
"ENSG00000281706" "LINC01012" "lncRNA" "Crohn vs Control" -0.0900920310361027 1
"ENSG00000143512" "HHIPL2" "protein_coding" "Crohn vs Control" -0.134207272605711 1
"ENSG00000136813" "ECPAS" "protein_coding" "Crohn vs Control" -0.0440533528312041 1
"ENSG00000276505" "ENSG00000276505" "lncRNA" "Crohn vs Control" 0.185659866017197 1
"ENSG00000254995" "STX16-NPEPL1" "protein_coding" "Crohn vs Control" -0.0953084971051288 1
"ENSG00000273783" "ENSG00000273783" "lncRNA" "Crohn vs Control" 0.101965286125814 1
"ENSG00000266921" "ZNF230-DT" "lncRNA" "Crohn vs Control" 0.105258568256902 1
"ENSG00000153815" "CMIP" "protein_coding" "Crohn vs Control" -0.0449580717901318 1
"ENSG00000233461" "ENSG00000233461" "lncRNA" "Crohn vs Control" -0.0812294635295941 1
"ENSG00000257178" "ENSG00000257178" "lncRNA" "Crohn vs Control" 0.10576713342511 1
"ENSG00000163877" "SNIP1" "protein_coding" "Crohn vs Control" 0.0506579491246448 1
"ENSG00000095906" "NUBP2" "protein_coding" "Crohn vs Control" -0.0473467233847202 1
"ENSG00000152213" "ARL11" "protein_coding" "Crohn vs Control" 0.0726527964175921 1
"ENSG00000255108" "ENSG00000255108" "lncRNA" "Crohn vs Control" 0.110407695997118 1
"ENSG00000051620" "HEBP2" "protein_coding" "Crohn vs Control" -0.04993481492628 1
"ENSG00000104529" "EEF1D" "protein_coding" "Crohn vs Control" -0.0530241010581294 1
"ENSG00000091140" "DLD" "protein_coding" "Crohn vs Control" 0.0501900107144014 1
"ENSG00000185158" "LRRC37B" "protein_coding" "Crohn vs Control" -0.0600838411040333 1
"ENSG00000273137" "SELENOO-AS1" "lncRNA" "Crohn vs Control" 0.0946836687924557 1
"ENSG00000272842" "ENSG00000272842" "lncRNA" "Crohn vs Control" 0.156450850014951 1
"ENSG00000168078" "PBK" "protein_coding" "Crohn vs Control" -0.093799218048087 1
"ENSG00000167768" "KRT1" "protein_coding" "Crohn vs Control" 0.146343573139542 1
"ENSG00000181322" "NME9" "protein_coding" "Crohn vs Control" 0.159287788058596 1
"ENSG00000163006" "CCDC138" "protein_coding" "Crohn vs Control" 0.0876430125099064 1
"ENSG00000081692" "JMJD4" "protein_coding" "Crohn vs Control" 0.0547628398654092 1
"ENSG00000277999" "ENSG00000277999" "lncRNA" "Crohn vs Control" 0.102360432624925 1
"ENSG00000154016" "GRAP" "protein_coding" "Crohn vs Control" -0.0965716056808595 1
"ENSG00000259645" "ENSG00000259645" "lncRNA" "Crohn vs Control" 0.164993976209886 1
"ENSG00000258623" "ENSG00000258623" "lncRNA" "Crohn vs Control" 0.202091866471074 1
"ENSG00000047410" "TPR" "protein_coding" "Crohn vs Control" 0.0513501073279688 1
"ENSG00000068885" "IFT80" "protein_coding" "Crohn vs Control" 0.064712489607179 1
"ENSG00000112473" "SLC39A7" "protein_coding" "Crohn vs Control" 0.0511469967169296 1
"ENSG00000143811" "PYCR2" "protein_coding" "Crohn vs Control" 0.0516558306137574 1
"ENSG00000143452" "HORMAD1" "protein_coding" "Crohn vs Control" 0.086985998042568 1
"ENSG00000143442" "POGZ" "protein_coding" "Crohn vs Control" -0.0450220625982898 1
"ENSG00000102384" "CENPI" "protein_coding" "Crohn vs Control" 0.104340546435946 1
"ENSG00000103365" "GGA2" "protein_coding" "Crohn vs Control" -0.0548903699070717 1
"ENSG00000005436" "GCFC2" "protein_coding" "Crohn vs Control" 0.0557958028222622 1
"ENSG00000286362" "ENSG00000286362" "lncRNA" "Crohn vs Control" -0.186708340321982 1
"ENSG00000275005" "ENSG00000275005" "lncRNA" "Crohn vs Control" -0.186708340321982 1
"ENSG00000188315" "C3orf62" "protein_coding" "Crohn vs Control" -0.0587229978592144 1
"ENSG00000161217" "PCYT1A" "protein_coding" "Crohn vs Control" 0.0417828043343021 1
"ENSG00000163631" "ALB" "protein_coding" "Crohn vs Control" -0.168265953034551 1
"ENSG00000136810" "TXN" "protein_coding" "Crohn vs Control" 0.0523559854916042 1
"ENSG00000289305" "ENSG00000289305" "lncRNA" "Crohn vs Control" -0.151028144077226 1
"ENSG00000253738" "OTUD6B-AS1" "lncRNA" "Crohn vs Control" -0.0514451166772691 1
"ENSG00000111737" "RAB35" "protein_coding" "Crohn vs Control" 0.0426407302259288 1
"ENSG00000104518" "GSDMD" "protein_coding" "Crohn vs Control" -0.0556965311334304 1
"ENSG00000228274" "ENSG00000228274" "lncRNA" "Crohn vs Control" -0.109496013958845 1
"ENSG00000163681" "SLMAP" "protein_coding" "Crohn vs Control" -0.0475404694343834 1
"ENSG00000165841" "CYP2C19" "protein_coding" "Crohn vs Control" 0.106807229401621 1
"ENSG00000057608" "GDI2" "protein_coding" "Crohn vs Control" -0.0525899987273312 1
"ENSG00000260360" "ENSG00000260360" "lncRNA" "Crohn vs Control" 0.121724105822832 1
"ENSG00000255670" "ENSG00000255670" "lncRNA" "Crohn vs Control" 0.155839610992326 1
"ENSG00000154370" "TRIM11" "protein_coding" "Crohn vs Control" -0.0497153150396653 1
"ENSG00000198728" "LDB1" "protein_coding" "Crohn vs Control" -0.0442680012848469 1
"ENSG00000114948" "ADAM23" "protein_coding" "Crohn vs Control" -0.0927815740491836 1
"ENSG00000272994" "C2orf49-DT" "lncRNA" "Crohn vs Control" -0.0914284324248035 1
"ENSG00000065559" "MAP2K4" "protein_coding" "Crohn vs Control" 0.044249930806407 1
"ENSG00000103275" "UBE2I" "protein_coding" "Crohn vs Control" 0.0410981979310418 1
"ENSG00000203280" "KIAA1671-AS1" "lncRNA" "Crohn vs Control" -0.122757536930989 1
"ENSG00000136631" "VPS45" "protein_coding" "Crohn vs Control" 0.044227858369118 1
"ENSG00000112562" "SMOC2" "protein_coding" "Crohn vs Control" 0.0782800689314212 1
"ENSG00000288994" "ENSG00000288994" "lncRNA" "Crohn vs Control" 0.169077272010468 1
"ENSG00000188886" "ASTL" "protein_coding" "Crohn vs Control" 0.101703820130131 1
"ENSG00000130299" "GTPBP3" "protein_coding" "Crohn vs Control" -0.0589624255603308 1
"ENSG00000250644" "ENSG00000250644" "protein_coding" "Crohn vs Control" -0.0968625328189801 1
"ENSG00000215014" "ENSG00000215014" "lncRNA" "Crohn vs Control" -0.117260377147278 1
"ENSG00000186814" "ZSCAN30" "protein_coding" "Crohn vs Control" 0.0551229738918621 1
"ENSG00000113810" "SMC4" "protein_coding" "Crohn vs Control" 0.0514749248162335 1
"ENSG00000103550" "KNOP1" "protein_coding" "Crohn vs Control" 0.0509340390015245 1
"ENSG00000196636" "SDHAF3" "protein_coding" "Crohn vs Control" 0.0755957883010385 1
"ENSG00000085982" "USP40" "protein_coding" "Crohn vs Control" -0.044464580179651 1
"ENSG00000147262" "GPR119" "protein_coding" "Crohn vs Control" -0.113902753682206 1
"ENSG00000182798" "MAGEB17" "protein_coding" "Crohn vs Control" 0.162012766831474 1
"ENSG00000277589" "ENSG00000277589" "lncRNA" "Crohn vs Control" 0.147778991071814 1
"ENSG00000109255" "NMU" "protein_coding" "Crohn vs Control" 0.11249720699179 1
"ENSG00000261342" "ENSG00000261342" "lncRNA" "Crohn vs Control" 0.133970471202738 1
"ENSG00000118579" "MED28" "protein_coding" "Crohn vs Control" 0.0437155646104594 1
"ENSG00000198182" "ZNF607" "protein_coding" "Crohn vs Control" -0.072749151286494 1
"ENSG00000239704" "CDRT4" "protein_coding" "Crohn vs Control" -0.172890441150058 1
"ENSG00000100314" "CABP7" "protein_coding" "Crohn vs Control" 0.198731996910759 1
"ENSG00000254662" "ENSG00000254662" "lncRNA" "Crohn vs Control" -0.172857209772373 1
"ENSG00000014824" "SLC30A9" "protein_coding" "Crohn vs Control" 0.0449828140029812 1
"ENSG00000281530" "ENSG00000281530" "lncRNA" "Crohn vs Control" 0.131024032703717 1
"ENSG00000186479" "RGS7BP" "protein_coding" "Crohn vs Control" 0.118458509278008 1
"ENSG00000126861" "OMG" "protein_coding" "Crohn vs Control" -0.113573198289192 1
"ENSG00000127603" "MACF1" "protein_coding" "Crohn vs Control" 0.0535177281276885 1
"ENSG00000161277" "THAP8" "protein_coding" "Crohn vs Control" 0.0650210915287096 1
"ENSG00000092036" "HAUS4" "protein_coding" "Crohn vs Control" 0.0714413385472585 1
"ENSG00000034152" "MAP2K3" "protein_coding" "Crohn vs Control" -0.0504479646627066 1
"ENSG00000237489" "C10orf143" "protein_coding" "Crohn vs Control" 0.0717798884249218 1
"ENSG00000278464" "ENSG00000278464" "lncRNA" "Crohn vs Control" -0.183365294194602 1
"ENSG00000117242" "PINK1-AS" "lncRNA" "Crohn vs Control" 0.061716703318217 1
"ENSG00000166133" "RPUSD2" "protein_coding" "Crohn vs Control" -0.0668608064461952 1
"ENSG00000102870" "ZNF629" "protein_coding" "Crohn vs Control" 0.0519701005059943 1
"ENSG00000174231" "PRPF8" "protein_coding" "Crohn vs Control" 0.0455478120293634 1
"ENSG00000228784" "LINC00954" "lncRNA" "Crohn vs Control" 0.0929591050268732 1
"ENSG00000255284" "GATD1-DT" "lncRNA" "Crohn vs Control" 0.0653325049775899 1
"ENSG00000120690" "ELF1" "protein_coding" "Crohn vs Control" -0.0493220942018851 1
"ENSG00000081665" "ZNF506" "protein_coding" "Crohn vs Control" -0.0482711719916541 1
"ENSG00000267383" "ENSG00000267383" "lncRNA" "Crohn vs Control" -0.0872031911274239 1
"ENSG00000271967" "ENSG00000271967" "lncRNA" "Crohn vs Control" -0.0878416949688369 1
"ENSG00000241472" "PTPRG-AS1" "lncRNA" "Crohn vs Control" 0.140005030058228 1
"ENSG00000259869" "ENSG00000259869" "lncRNA" "Crohn vs Control" 0.141589779755809 1
"ENSG00000163576" "EFHB" "protein_coding" "Crohn vs Control" 0.138993113866655 1
"ENSG00000270127" "ENSG00000270127" "lncRNA" "Crohn vs Control" 0.0561283039317576 1
"ENSG00000153560" "UBP1" "protein_coding" "Crohn vs Control" -0.0437240562210657 1
"ENSG00000167757" "KLK11" "protein_coding" "Crohn vs Control" -0.104746258198133 1
"ENSG00000266469" "ENSG00000266469" "lncRNA" "Crohn vs Control" 0.0863060642447929 1
"ENSG00000259969" "ENSG00000259969" "lncRNA" "Crohn vs Control" -0.0903289534934906 1
"ENSG00000147533" "GOLGA7" "protein_coding" "Crohn vs Control" -0.0420303732380533 1
"ENSG00000260430" "ENSG00000260430" "lncRNA" "Crohn vs Control" -0.223509496715864 1
"ENSG00000070915" "SLC12A3" "protein_coding" "Crohn vs Control" 0.125776957703863 1
"ENSG00000274294" "ENSG00000274294" "lncRNA" "Crohn vs Control" 0.118241710729141 1
"ENSG00000122741" "DCAF10" "protein_coding" "Crohn vs Control" 0.0454530934240392 1
"ENSG00000172336" "POP7" "protein_coding" "Crohn vs Control" 0.0512123329493067 1
"ENSG00000122257" "RBBP6" "protein_coding" "Crohn vs Control" 0.0409443240736988 1
"ENSG00000164548" "TRA2A" "protein_coding" "Crohn vs Control" 0.0404574341405479 1
"ENSG00000143631" "FLG" "protein_coding" "Crohn vs Control" 0.127274732494681 1
"ENSG00000186474" "KLK12" "protein_coding" "Crohn vs Control" 0.135555517296636 1
"ENSG00000227161" "ENSG00000227161" "lncRNA" "Crohn vs Control" -0.172618914069983 1
"ENSG00000131373" "HACL1" "protein_coding" "Crohn vs Control" 0.0523106309976403 1
"ENSG00000153904" "DDAH1" "protein_coding" "Crohn vs Control" -0.0527448076390638 1
"ENSG00000112893" "MAN2A1" "protein_coding" "Crohn vs Control" 0.0446254357967448 1
"ENSG00000043514" "TRIT1" "protein_coding" "Crohn vs Control" -0.0592450597775651 1
"ENSG00000242686" "PDE6B-AS1" "lncRNA" "Crohn vs Control" -0.172616521878161 1
"ENSG00000172159" "FRMD3" "protein_coding" "Crohn vs Control" 0.0756677798234349 1
"ENSG00000289923" "ENSG00000289923" "lncRNA" "Crohn vs Control" -0.209375108697272 1
"ENSG00000101901" "ALG13" "protein_coding" "Crohn vs Control" -0.0412470923341835 1
"ENSG00000089505" "CMTM1" "protein_coding" "Crohn vs Control" -0.0780032532680117 1
"ENSG00000164209" "SLC25A46" "protein_coding" "Crohn vs Control" 0.0398454306400236 1
"ENSG00000103540" "CCP110" "protein_coding" "Crohn vs Control" 0.0599573204766186 1
"ENSG00000122965" "RBM19" "protein_coding" "Crohn vs Control" -0.0542351991485289 1
"ENSG00000177917" "ARL6IP6" "protein_coding" "Crohn vs Control" 0.0506053965810464 1
"ENSG00000179300" "RTL3" "protein_coding" "Crohn vs Control" -0.244834403541453 1
"ENSG00000140297" "GCNT3" "protein_coding" "Crohn vs Control" -0.0675104189912874 1
"ENSG00000065613" "SLK" "protein_coding" "Crohn vs Control" 0.0445439232761788 1
"ENSG00000273733" "ENSG00000273733" "lncRNA" "Crohn vs Control" 0.12908473047221 1
"ENSG00000104824" "HNRNPL" "protein_coding" "Crohn vs Control" 0.0398643335269339 1
"ENSG00000171723" "GPHN" "protein_coding" "Crohn vs Control" -0.0579004303201484 1
"ENSG00000185129" "PURA" "protein_coding" "Crohn vs Control" 0.0449676839357775 1
"ENSG00000185513" "L3MBTL1" "protein_coding" "Crohn vs Control" 0.0674127321850649 1
"ENSG00000091490" "SEL1L3" "protein_coding" "Crohn vs Control" 0.0464534138581556 1
"ENSG00000147274" "RBMX" "protein_coding" "Crohn vs Control" -0.0494310617507873 1
"ENSG00000131931" "THAP1" "protein_coding" "Crohn vs Control" 0.056699462055891 1
"ENSG00000076321" "KLHL20" "protein_coding" "Crohn vs Control" 0.0505661659921726 1
"ENSG00000178409" "BEND3" "protein_coding" "Crohn vs Control" -0.0763828873928891 1
"ENSG00000260955" "ENSG00000260955" "lncRNA" "Crohn vs Control" -0.125060175632131 1
"ENSG00000253773" "CFAP418-AS1" "lncRNA" "Crohn vs Control" 0.125528557222178 1
"ENSG00000224167" "LINC01357" "lncRNA" "Crohn vs Control" -0.112958190953201 1
"ENSG00000174606" "ANGEL2" "protein_coding" "Crohn vs Control" -0.0464157239033591 1
"ENSG00000256525" "POLG2" "protein_coding" "Crohn vs Control" -0.0535544255045243 1
"ENSG00000215841" "ENSG00000215841" "lncRNA" "Crohn vs Control" -0.108335342073405 1
"ENSG00000175390" "EIF3F" "protein_coding" "Crohn vs Control" -0.0415084162795311 1
"ENSG00000238035" "ENSG00000238035" "lncRNA" "Crohn vs Control" 0.0858464722404316 1
"ENSG00000168959" "GRM5" "protein_coding" "Crohn vs Control" -0.148129912848852 1
"ENSG00000197037" "ZSCAN25" "protein_coding" "Crohn vs Control" -0.0512083605070883 1
"ENSG00000161594" "KLHL10" "protein_coding" "Crohn vs Control" -0.124173363753979 1
"ENSG00000229869" "LARP4B-DT" "lncRNA" "Crohn vs Control" -0.12416835527058 1
"ENSG00000286019" "NOTCH2NLB" "protein_coding" "Crohn vs Control" 0.0790800997218027 1
"ENSG00000172315" "TP53RK" "protein_coding" "Crohn vs Control" -0.0484048931543469 1
"ENSG00000129071" "MBD4" "protein_coding" "Crohn vs Control" 0.0453349689738622 1
"ENSG00000183576" "SETD3" "protein_coding" "Crohn vs Control" 0.0401401458274068 1
"ENSG00000261187" "ENSG00000261187" "lncRNA" "Crohn vs Control" 0.0984442481974328 1
"ENSG00000168092" "PAFAH1B2" "protein_coding" "Crohn vs Control" -0.0391643662433833 1
"ENSG00000253414" "LINC01605" "lncRNA" "Crohn vs Control" 0.0951554099750124 1
"ENSG00000143756" "FBXO28" "protein_coding" "Crohn vs Control" -0.0411153489718936 1
"ENSG00000160688" "FLAD1" "protein_coding" "Crohn vs Control" 0.0439770009207968 1
"ENSG00000074582" "BCS1L" "protein_coding" "Crohn vs Control" 0.055333436637212 1
"ENSG00000286913" "ENSG00000286913" "lncRNA" "Crohn vs Control" -0.167610680027012 1
"ENSG00000128815" "WDFY4" "protein_coding" "Crohn vs Control" 0.073447276144944 1
"ENSG00000204576" "PRR3" "protein_coding" "Crohn vs Control" 0.0571100603938995 1
"ENSG00000188559" "RALGAPA2" "protein_coding" "Crohn vs Control" -0.0430943197309513 1
"ENSG00000205581" "HMGN1" "protein_coding" "Crohn vs Control" -0.0443668045618897 1
"ENSG00000230753" "ZNF341-AS1" "lncRNA" "Crohn vs Control" -0.188348057069641 1
"ENSG00000159917" "ZNF235" "protein_coding" "Crohn vs Control" 0.058208408529016 1
"ENSG00000135900" "MRPL44" "protein_coding" "Crohn vs Control" -0.0453683096265663 1
"ENSG00000100591" "AHSA1" "protein_coding" "Crohn vs Control" 0.0394742225519494 1
"ENSG00000110195" "FOLR1" "protein_coding" "Crohn vs Control" -0.110193114609488 1
"ENSG00000285589" "ENSG00000285589" "protein_coding" "Crohn vs Control" 0.0750342006417282 1
"ENSG00000181789" "COPG1" "protein_coding" "Crohn vs Control" 0.046357179312398 1
"ENSG00000115761" "NOL10" "protein_coding" "Crohn vs Control" -0.0488518407562695 1
"ENSG00000197408" "CYP2B6" "protein_coding" "Crohn vs Control" 0.107140254224547 1
"ENSG00000160233" "LRRC3" "protein_coding" "Crohn vs Control" 0.0668848417503995 1
"ENSG00000168288" "MMADHC" "protein_coding" "Crohn vs Control" -0.041144150479901 1
"ENSG00000235244" "DANT2" "lncRNA" "Crohn vs Control" 0.113669181273034 1
"ENSG00000142864" "SERBP1" "protein_coding" "Crohn vs Control" 0.0435084661048769 1
"ENSG00000160200" "CBS" "protein_coding" "Crohn vs Control" 0.0822076372549266 1
"ENSG00000285755" "ENSG00000285755" "lncRNA" "Crohn vs Control" -0.169073461089965 1
"ENSG00000248837" "ENSG00000248837" "lncRNA" "Crohn vs Control" -0.169073461089965 1
"ENSG00000249049" "ENSG00000249049" "lncRNA" "Crohn vs Control" -0.169073461089965 1
"ENSG00000272203" "ENSG00000272203" "lncRNA" "Crohn vs Control" -0.169073461089965 1
"ENSG00000054803" "CBLN4" "protein_coding" "Crohn vs Control" -0.169073461089965 1
"ENSG00000259242" "ENSG00000259242" "lncRNA" "Crohn vs Control" -0.169073461089965 1
"ENSG00000103876" "FAH" "protein_coding" "Crohn vs Control" 0.0642549463739405 1
"ENSG00000054282" "SDCCAG8" "protein_coding" "Crohn vs Control" 0.0511231515915307 1
"ENSG00000155158" "TTC39B" "protein_coding" "Crohn vs Control" 0.0459671021277483 1
"ENSG00000182224" "CYB5D1" "protein_coding" "Crohn vs Control" -0.0812955857490857 1
"ENSG00000183137" "CEP57L1" "protein_coding" "Crohn vs Control" -0.0515019339218624 1
"ENSG00000198435" "NRARP" "protein_coding" "Crohn vs Control" -0.0508068190559401 1
"ENSG00000213906" "LTB4R2" "protein_coding" "Crohn vs Control" -0.0820443046908727 1
"ENSG00000286381" "ENSG00000286381" "lncRNA" "Crohn vs Control" 0.101003324000069 1
"ENSG00000142168" "SOD1" "protein_coding" "Crohn vs Control" 0.0469766362577361 1
"ENSG00000146918" "NCAPG2" "protein_coding" "Crohn vs Control" 0.0651313505814253 1
"ENSG00000006062" "MAP3K14" "protein_coding" "Crohn vs Control" 0.0439299543744932 1
"ENSG00000224066" "ENSG00000224066" "lncRNA" "Crohn vs Control" -0.0792490930887064 1
"ENSG00000188981" "MSANTD1" "protein_coding" "Crohn vs Control" -0.0780958334906362 1
"ENSG00000233527" "ZNF529-AS1" "lncRNA" "Crohn vs Control" 0.0639108533878655 1
"ENSG00000179456" "ZBTB18" "protein_coding" "Crohn vs Control" 0.0429558841240088 1
"ENSG00000092203" "TOX4" "protein_coding" "Crohn vs Control" -0.0394200186374267 1
"ENSG00000063127" "SLC6A16" "protein_coding" "Crohn vs Control" -0.0930888572289109 1
"ENSG00000116106" "EPHA4" "protein_coding" "Crohn vs Control" 0.0693967577572742 1
"ENSG00000141367" "CLTC" "protein_coding" "Crohn vs Control" -0.0504838152480894 1
"ENSG00000198793" "MTOR" "protein_coding" "Crohn vs Control" -0.0396218579636426 1
"ENSG00000257135" "ODC1-DT" "lncRNA" "Crohn vs Control" 0.0825512038391074 1
"ENSG00000196652" "ZKSCAN5" "protein_coding" "Crohn vs Control" 0.0460243550929146 1
"ENSG00000156475" "PPP2R2B" "protein_coding" "Crohn vs Control" 0.0864183483290192 1
"ENSG00000120533" "ENY2" "protein_coding" "Crohn vs Control" -0.0402884782873856 1
"ENSG00000000460" "C1orf112" "protein_coding" "Crohn vs Control" 0.072786587487521 1
"ENSG00000127423" "AUNIP" "protein_coding" "Crohn vs Control" 0.105871567715173 1
"ENSG00000272620" "AFAP1-AS1" "lncRNA" "Crohn vs Control" -0.110873285166468 1
"ENSG00000231074" "HCG18" "lncRNA" "Crohn vs Control" -0.0428214297043905 1
"ENSG00000162631" "NTNG1" "protein_coding" "Crohn vs Control" -0.137835512830999 1
"ENSG00000164985" "PSIP1" "protein_coding" "Crohn vs Control" 0.0506071328977722 1
"ENSG00000108465" "CDK5RAP3" "protein_coding" "Crohn vs Control" -0.0506498634423144 1
"ENSG00000100300" "TSPO" "protein_coding" "Crohn vs Control" 0.0445722794716727 1
"ENSG00000139209" "SLC38A4" "protein_coding" "Crohn vs Control" -0.148043614876144 1
"ENSG00000229178" "ENSG00000229178" "lncRNA" "Crohn vs Control" 0.0979923299432562 1
"ENSG00000100796" "PPP4R3A" "protein_coding" "Crohn vs Control" -0.0392602776257787 1
"ENSG00000006625" "GGCT" "protein_coding" "Crohn vs Control" 0.0591972930691799 1
"ENSG00000066382" "MPPED2" "protein_coding" "Crohn vs Control" -0.101226848519983 1
"ENSG00000184408" "KCND2" "protein_coding" "Crohn vs Control" -0.364259706586125 1
"ENSG00000168454" "TXNDC2" "protein_coding" "Crohn vs Control" -0.217912529688643 1
"ENSG00000259408" "ENSG00000259408" "lncRNA" "Crohn vs Control" 0.080543094396726 1
"ENSG00000277342" "ENSG00000277342" "lncRNA" "Crohn vs Control" -0.157824030497222 1
"ENSG00000163040" "CCDC74A" "protein_coding" "Crohn vs Control" 0.0767820512524291 1
"ENSG00000151092" "NGLY1" "protein_coding" "Crohn vs Control" 0.0396083874362547 1
